id	code	name	rufname	rasse	geschlecht	geburtsdatum	gewicht_kg	groesse_cm	kunden_id	trainingsziele	notizen	felltyp	kastriert	fellfarbe	groesse_typ	herkunft	chip_nummer	created_at	updated_at	schema_version	version	status
019b6fbf-c2b9-708b-85f0-03e3a05942cf	DT-244	Leroy	Leroy	Flat Coated Retriever	M	2010-03-20	0.00	NULL	019b6f8b-fc48-7046-8f9d-d778fdab3f51			langhaar	NULL	chocholat		Hund	756 097 200 170 150			1	0	
019b6fbf-c2b9-7095-a48b-38be4215ade6	DT-201	Mira	Mira	Australian Shepherd Dog	W	2011-01-03	0.00	NULL	019b6f8b-fc48-7c77-a37b-c15620ea458d			langhaar	NULL			Hund	756097200180551			1	0	
019b6fbf-c2b9-70a8-bc74-d0a7d6bb50b4	DT-254	Phila	Phila	Berger Blanc Suisse	H	2011-04-26	0.00	NULL	019b6f8b-fc48-7091-9b91-c24df39ec492			halblanghaar	NULL	weiss		Hund	040098100327993			1	0	
019b6fbf-c2b9-70da-a48a-2e76b22b99e3	DT-223	Zuma	Lara	Deutscher Wachtelhund	W	2011-12-24	0.00	NULL	019b6f8b-fc48-7765-b623-dfabbc370b5b			halblanghaar	0	chocholat		Hund	756095200162543			1	0	
019b6fbf-c2b9-70f1-8646-b2b7d54d39cb	DT-168	Mike	Mike	Chihuahua kurzhaariger Schlag	M	2011-08-27	0.00	NULL	019b6f8b-fc48-7849-84da-a59fe559eb53			kurzhaar	0	beige - weiss		Hund	939000010236039			1	0	
019b6fbf-c2b9-7118-81c3-0a4381ff02a0	DT-253	Piri	Piri	Zwergschnauzer	H	2012-06-08	0.00	NULL	019b6f8b-fc48-7f68-b379-ad03a27a26d8			lockig-gekraust	NULL			Hund				1	0	
019b6fbf-c2b9-7139-b6c4-5d16ed1b1a9d	DT-221	Xira of Ironlad	Xira	Airedale Terrier	W	2011-10-02	0.00	NULL	019b6f8b-fc48-77d3-b450-8e126c9c7ec4			halblanghaar	0	black & tan		Hund	756098100573834			1	0	
019b6fbf-c2b9-7159-856c-85fa47a64759	DT-291	Benny	Benny	Labrador Retriever	M	2005-03-11	0.00	NULL	019b6f8b-fc49-77e4-95a3-906ca3ff9e79			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-716e-a459-05907b05b897	DT-200	Dundee	Dundee	Airedale Terrier	M	2011-09-25	0.00	NULL	019b6f8b-fc48-79bb-b31c-d6bc7f6afd8e				NULL			Hund				1	0	
019b6fbf-c2b9-7171-94d6-7303b0071397	DT-183	Smartie	Smartie	Pudelmix	M	2007-01-01	0.00	NULL	019b6f8b-fc48-7b1d-abc7-9c3a06c5424c			halblanghaar	1	beige weiss		Hund	977200007409943			1	0	
019b6fbf-c2b9-7173-a712-92656214df07	DT-236	Bella	Bella	West Highland White Terrier	W	2010-01-27	0.00	NULL	019b6f8b-fc48-7cdc-9dbe-471ad37b3bcf			langhaar	1	weiss		Hund	348 098 100 210 955			1	0	
019b6fbf-c2b9-7189-951b-f34cd60d2606	DT-202	Mailo	Mailo	Appenzeller-Mix	M	2009-12-01	0.00	NULL	019b6f8b-fc48-752d-9497-f78ba4f6c890			kurzhaar	NULL			Hund	756 097 200 185 657			1	0	
019b6fbf-c2b9-71be-b320-6c5912e7c87c	DT-207	Danny v. Bono Vox	Danny	Deutscher Schäferhund	M	2012-02-01	0.00	NULL	019b6f8b-fc48-737d-8333-43d300fef627			stockhaar	0	braun schwarz		Hund	756 098 100 553 938			1	0	
019b6fbf-c2b9-71c9-9beb-afed993de3ce	DT-322	Rocco	Rocco	Deutscher Schäferhund X Laufhundmischling	M	2011-07-17	0.00	NULL	019b6f8b-fc49-7078-87ea-1c1dff3b7d36				NULL			Hund	380260040240487			1	0	
019b6fbf-c2b9-7201-ab1f-426c9823760b	DT-176	Crystal	Crystel	American Staffordshire Terrier	W	2010-11-15	0.00	NULL	019b6f8b-fc48-77c6-8b5c-b1314e073409			kurzhaar	0	beige		Hund	191100000321864			1	0	
019b6fbf-c2b9-7208-b505-5b4a0886227a	DT-264	Amalee	Amalee	Französische Bulldogge	H	2012-09-19	0.00	NULL	019b6f8b-fc48-7f2b-9463-a85eb792b2fe			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7237-a2a7-ab1fc54007c1	DT-190	Eika	Eika	Jack-Russell-Terrier	W	2010-12-20	0.00	NULL	019b6f8b-fc48-7d4a-9740-91bc73ca73de			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7258-8ea7-ef80333e3438	DT-213	Felix	Felix	Beagle	M	2011-01-04	0.00	NULL	019b6f8b-fc48-7309-bce1-2e71af55457b			kurzhaar	0	tricolor braun		Hund	756098100497880			1	0	
019b6fbf-c2b9-725e-a392-42b8ecc10954	DT-312	Bobby	Bobby	Französische Bulldogge	M	2012-06-18	0.00	NULL	019b6f8b-fc49-760d-9d8a-11a38b20aa6b				NULL			Hund	900182000184387			1	0	
019b6fbf-c2b9-7262-b4d0-046b77eb4a1b	DT-256	Akilah	Akilah	Leonberger	H	2012-01-17	0.00	NULL	019b6f8b-fc48-7a17-abd0-a367978666b6			lockig-gekraust	NULL			Hund	756098100580730			1	0	
019b6fbf-c2b9-726c-8da1-9b052a54611e	DT-212	Tobi	Tobi	Mischling	M	2011-06-02	0.00	NULL	019b6f8b-fc48-7490-9098-fa76af8da1ec			kurzhaar	NULL	braun mit Brand		Hund				1	0	
019b6fbf-c2b9-7291-89d2-771bde9d0ae5	DT-248	Lori	Lori	Border Collie	H	2009-08-06	0.00	NULL	019b6f8b-fc48-7df3-bc12-c807e952f10b				NULL			Hund	756 098 100 450 916			1	0	
019b6fbf-c2b9-72a1-a8c0-b7f8fe989c78	DT-283	Pirinia	Pirinia	Mischling	W		0.00	NULL	019b6f8b-fc49-785a-a84f-7650f5c7b828			lockig-gekraust	NULL	beige		Hund				1	0	
019b6fbf-c2b9-72c3-8abf-056e606eb79e	DT-274	Kaya	Kaya	Irish Setter	W	2012-05-15	0.00	NULL	019b6f8b-fc49-7ac5-90a9-d74f4f0de0aa			langhaar	NULL	rot		Hund	756098100584510			1	0	
019b6fbf-c2b9-72ca-8585-a04ddf731ef6	DT-306	Basil	Basil	West Highland White Terrier	M	2007-06-24	0.00	NULL	019b6f8b-fc49-715b-be64-4cbf0666c99f			lockig-gekraust	NULL	weiss		Hund				1	0	
019b6fbf-c2b9-72cb-8b37-2bcbeab7d5fb	DT-297	Tobi	Tobi	Entlebucher-Mix	M	2007-10-13	0.00	NULL	019b6f8b-fc49-733c-a3a7-754f08210f16			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-72cd-9d42-3b63306d5652	DT-227	Kira	Kira	Cairn Terrier x Beagle	W	2012-05-05	0.00	NULL	019b6f8b-fc48-7945-b5ab-455fdef4a835			rauhaar	0	tricolor braun		Hund	756098100570271			1	0	
019b6fbf-c2b9-7354-8dfd-fe3cc42579eb	DT-335	Sissi	Sissi	Appenzeller x Belg.Schäfer	W	2011-11-26	0.00	NULL	019b6f8b-fc49-74b3-ad2e-a5c0bda0afb9			kurzhaar	NULL	schwarz weiss/braune Abzeichen		Hund	756098100559091			1	0	
019b6fbf-c2b9-7355-ad37-f323c5ae8fe4	DT-184	Kosmo Merle  (Jöra)	Jöra	Australian Shepherd Dog	W	2012-02-10	0.00	NULL	019b6f8b-fc48-7408-98c8-944260635700			langhaar	0	red-merle-crème-weiss		Hund	756098100540207			1	0	
019b6fbf-c2b9-735a-9295-2154a6481201	DT-206	Aramis	Ari	Berner Sennenhund	M	2008-03-16	0.00	NULL	019b6f8b-fc48-7508-b6b1-003fba872bdd			langhaar	1	tricolor schwarz		Hund	250268500065162			1	0	
019b6fbf-c2b9-738e-a53f-247d82e85328	DT-285	Cando Scalloways	Cando	Groenendael	M	2008-05-01	0.00	NULL	019b6f8b-fc49-7b59-8a6c-4af844f2cdef			langhaar	NULL	schwarz		Hund				1	0	
019b6fbf-c2b9-7399-b934-aa29e359ba85	DT-294	Jenny	Jenny	West Highland White Terrier	W	2004-03-15	0.00	NULL	019b6f8b-fc49-78f4-be12-2b21858a9968			lockig-gekraust	NULL	weiss		Hund				1	0	
019b6fbf-c2b9-739d-bcc5-da7ff4eef6fe	DT-216	Vasco	Vasco	Cairn Terrier	M	2012-05-29	0.00	NULL	019b6f8b-fc48-7762-9e41-855d0085fcae			rauhaar	0	brindle		Hund	756098100582509			1	0	
019b6fbf-c2b9-73cd-b7f6-e78335d44fbf	DT-267	Tegan	Tegan	Mix	H	2010-08-15	0.00	NULL	019b6f8b-fc48-79ed-beaf-19f34a75bc8d				NULL			Hund	978101080614046			1	0	
019b6fbf-c2b9-73e2-941d-7c95e0a4998a	DT-299	Awacho v. Klonhof	Awacho	Rhodesian Ridgeback	M	2008-02-01	0.00	NULL	019b6f8b-fc49-7458-977b-2527f4302c8a			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-73ec-965f-39466c633056	DT-337	Baco	Paco	Rehpinscher	M	2012-09-01	0.00	NULL	019b6f8b-fc49-7794-a8c2-2ad12266c041			kurzhaar	NULL			Hund	756098100571955			1	0	
019b6fbf-c2b9-73f3-8a27-12adf012f4ec	DT-340	Afroudite	Afroudite	Yorkshire Terrier	W	2010-02-02	0.00	NULL	019b6f8b-fc49-7b29-87e0-dc90495f48ae				NULL			Hund	756097200187458			1	0	
019b6fbf-c2b9-73f4-afe4-8f13cae659b9	DT-239	Jack	Jack	Deutschen Jagdterrier	M	2012-07-27	0.00	NULL	019b6f8b-fc48-76aa-9515-791b05a0dad9			rauhaar	0	braun mit Brand		Hund	756097200101125			1	0	
019b6fbf-c2b9-7424-9629-0a36ef381094	DT-218	Aldavinur Fijall	Fijall	Samojede	M	2012-05-22	0.00	NULL	019b6f8b-fc48-7e53-977c-9ec209be2952			langhaar	0	weiss		Hund	756098100602411			1	0	
019b6fbf-c2b9-7429-9825-adb8e2b16b73	DT-234	Neo	Neo	Berner Sennenhund	M	2010-10-27	0.00	NULL	019b6f8b-fc48-7df6-bbfd-b6b42b9f201b			langhaar	NULL	tricolor schwarz		Hund	756097200146814			1	0	
019b6fbf-c2b9-742d-91c2-f77e1654ffb7	DT-279	Branco	Branco	Golden x Labrador x Neufundl.	M	2003-01-06	0.00	NULL	019b6f8b-fc48-7e24-8b49-1c3b40926dd6			langhaar	NULL	schwarz		Hund				1	0	
019b6fbf-c2b9-743b-ab9a-4d3790e67687	DT-226	Kira	Kira	Appenzeller Mischling	W	2006-05-08	0.00	NULL	019b6f8b-fc48-7e11-aa66-8b8477f05d1e			kurzhaar	0	Scharz braun weiss		Hund	756097200036967			1	0	
019b6fbf-c2b9-7481-8bd5-daff880dda33	DT-323	Lara	Lara	Labrador Retriever	W	2012-11-11	0.00	NULL	019b6f8b-fc49-7f68-836d-a775b68e7460			kurzhaar	NULL	silber		Hund				1	0	
019b6fbf-c2b9-7487-b77b-ce854500cc64	DT-237	Rocky	Rocky	Schäfer x Appenzeller	M	2008-07-02	0.00	NULL	019b6f8b-fc48-7a4b-8b24-46f41e22bb05		24.09.2012 rifo: Ziel wäre es ihn mit zum Reiten zu nehmen

jagt wie verrückt

24.09.2012 rifo: Reisst an Leine wenn ein anderer Hund gekreutzt wird

Am Gartenzaun Bellt er wie wild	halblanghaar	1	tricolor		Hund	756098100412606			1	0	
019b6fbf-c2b9-7491-b5a9-670288ec15df	DT-225	Kian	Kian	Irish Terrier	M	2012-07-15	0.00	NULL	019b6f8b-fc48-7b6a-85d4-4fb91e599516				NULL			Hund				1	0	
019b6fbf-c2b9-74e1-81bd-100847073329	DT-243	Gilli	Gilli	Papillon	W	2012-05-08	0.00	NULL	019b6f8b-fc48-7c4e-8c56-bb7db86756bd			langhaar	NULL	weiss braun		Hund	75608100590395			1	0	
019b6fbf-c2b9-74fd-aae3-8dfd74870428	DT-255	Djamal	Djamal	Berger de Beauce	R	2010-04-28	0.00	NULL	019b6f8b-fc48-728a-944b-83028661e3f2			kurzhaar	NULL			Hund	276096900373001			1	0	
019b6fbf-c2b9-750b-a947-0b4627149b8c	DT-188	Ronja	Römmie	Beagle	W	2011-06-08	0.00	NULL	019b6f8b-fc43-7e92-b83c-9d1059374b82			kurzhaar	0	tricolor braun		Hund	756098100553506			1	0	
019b6fbf-c2b9-7512-898d-b6fd85e33c8c	DT-182	Zwirbel	Zwirbel	Prager Rattler (Prazsky Krysarik)	M	2008-09-26	0.00	NULL	019b6f8b-fc48-73d1-9c34-1e8fdf5a6373			halblanghaar	NULL	black-loh		Hund	756097200144514			1	0	
019b6fbf-c2b9-751b-8300-2356db6f05ad	DT-257	Zamph	Zamph	Deutscher Schäferhund	R	2011-04-30	0.00	NULL	019b6f8b-fc48-7922-b86d-5448c991acb5			Stockhaar	NULL			Hund	756098100547418			1	0	
019b6fbf-c2b9-753b-9d20-ed5e21638bd3	DT-214	Arko	Arko	Deutscher Schäferhund	M	2011-08-14	0.00	NULL	019b6f8b-fc48-77f5-8bbb-a7118d324fd9			lang-stock	0	grau		Hund	756098100504490			1	0	
019b6fbf-c2b9-7540-a7a6-3b7e0b908530	DT-303	Chico v. Wiesentalidyll	Chico	Golden Retriever	M	2007-06-11	0.00	NULL	019b6f8b-fc49-754f-aa26-57ac811e4a6b			lockig-gekraust	NULL	beige		Hund				1	0	
019b6fbf-c2b9-7541-9f63-6b8aad87a6f5	DT-336	Luna	Luna	Appenzeller Mischling	W	2001-05-16	0.00	NULL	019b6f8b-fc49-731d-ab05-95b2f5c6cee2				NULL			Hund	756097200029844			1	0	
019b6fbf-c2b9-755c-8e95-24cd9b940de4	DT-250	Balu	Balu	Rottweiler x Cane Corso	R	2008-11-28	0.00	NULL	019b6f8b-fc48-77ae-ac2c-fc69d403708f			kurzhaar	NULL	schwarz		Hund	756 097 2000 84 923			1	0	
019b6fbf-c2b9-7589-9a82-092123ac04f2	DT-302	Grace		Berner Sennenhund x Schäfer	W		0.00	NULL	019b6f8b-fc49-7525-8584-f4ca6c8ca5a8				NULL			Hund				1	0	
019b6fbf-c2b9-759c-8aa9-8fab9311f09b	DT-329	Bella	Bella	Labrador Retriever	W	2010-09-01	0.00	NULL	019b6f8b-fc49-7cf7-b31f-42b3174b20d3				NULL			Hund				1	0	
019b6fbf-c2b9-759c-9643-0ac8806f1f92	DT-278	Rika von der Bachhöhle	Rika	Deutscher Schäferhund	W	2004-07-30	0.00	NULL	019b6f8b-fc49-7599-b555-c05349896476				NULL			Hund				1	0	
019b6fbf-c2b9-75a7-965d-7e3bd8b46b27	DT-325	Mahalia	Mahalia	Chihuahua kurzhaariger Schlag	W	2008-07-19	0.00	NULL	019b6f8b-fc49-73e1-b0a3-ad27a8230cb1			kurzhaar	NULL	braun		Hund	276098510256601			1	0	
019b6fbf-c2b9-75a8-8ffb-9963d8ed6da9	DT-164	Eiko the happy black foot	Eiko	Labrador Retriever	M	2011-11-14	0.00	NULL	019b6f8b-fc48-75b0-96af-e419e14e821b			kurzhaar	0	schwarz		Hund	756098100571376			1	0	
019b6fbf-c2b9-75aa-9577-74e137f8e967	DT-268	Bläss	Drake	Appenzeller Sennenhund	M	2011-03-25	0.00	NULL	019b6f8b-fc48-7996-9b58-a8dec5b5a43a			kurzhaar	NULL	tricolor		Hund	756098100551310			1	0	
019b6fbf-c2b9-75b7-95d2-ad29cc984a10	DT-273	Nino	Nino	Belgischer Schäfer Mix	M	2012-10-23	0.00	NULL	019b6f8b-fc49-7ba7-b799-3676a3d2d02e				NULL	grau-schwarz		Hund	756098100593209			1	0	
019b6fbf-c2b9-75d2-93f3-a7cde99da2ce	DT-180	Charisma von Goldstück	Cara	Labrador	W	2009-08-09	0.00	NULL	019b6f8b-fc48-794d-98a0-75c6b6282217			kurzhaar	NULL	silber		Hund	756097200185015			1	0	
019b6fbf-c2b9-75de-8155-5755d475c32f	DT-334	Alegra	Alegra	Border Collie Mix	W	2007-08-09	0.00	NULL	019b6f8b-fc49-7570-af7e-d4f2e4e49e4d				NULL			Hund	756098100365477			1	0	
019b6fbf-c2b9-75fd-9d41-61000475ef58	DT-170	Nils	Nils	Bichon Bologneser	M	2011-05-27	0.00	NULL	019b6f8b-fc48-78ad-a4dd-8f77a8eadde5			lockig-gekraust	0	weiss		Hund	348093900003380			1	0	
019b6fbf-c2b9-761b-b88c-e57437117b70	DT-245	Nayak	Nayak	Samojede	R	2008-01-02	0.00	NULL	019b6f8b-fc48-700a-b1c3-af21f2a6095d			langhaar	0	weiss		Hund	276 097 200 731 430			1	0	
019b6fbf-c2b9-7637-b48d-751a898fb68d	DT-185	Cayenne	Cayenne	Berger de Picardie	W	2007-02-20	0.00	NULL	019b6f8b-fc48-7c02-8cc1-fc5ebd37b06b			rauhaar	0	fauve-charbonné		Hund	981100000119930			1	0	
019b6fbf-c2b9-765b-9c0d-81d215f0dbc7	DT-308	Gina	Gina	Deutscher Schäferhund	W	2008-07-01	0.00	NULL	019b6f8b-fc49-7038-bdca-a4a1f8c5eeac			kurzhaar	NULL	schwarz braun		Hund	756 098 100 411 327			1	0	
019b6fbf-c2b9-7677-84f8-b9f6a01cac03	DT-160	JJ	JJ	Dalmatiner	W	2010-11-24	0.00	NULL	019b6f8b-fc48-7d94-85cb-4a866230020e			kurzhaar	NULL	weiss-schwarz		Hund				1	0	
019b6fbf-c2b9-769a-a18c-a3ec7805c561	DT-252	Akita	Akita	Labrador x Appenzeller	H	2012-07-29	0.00	NULL	019b6f8b-fc48-72b3-a88f-a236c6fe73aa			halblanghaar	NULL	schwarz		Hund	756098500073400			1	0	
019b6fbf-c2b9-76aa-9b4e-31c83a322194	DT-162	Timi v. den Farbigen Pfoten	Timi	Bolonka Zwetna	M	2011-12-03	0.00	NULL	019b6f8b-fc48-719e-afe4-c393c58bdd54			gewellt	0	schwarz weiss		Hund	756095200137053			1	0	
019b6fbf-c2b9-76bc-bbf2-cc2ef1640392	DT-197	Gipsy	Gipsy	Yorkie x Malteser	M	2011-07-01	0.00	NULL	019b6f8b-fc48-7cd2-ab3c-cf62d319632f				NULL			Hund				1	0	
019b6fbf-c2b9-76d0-9d31-017c6edcb34a	DT-341	Chica	Chica	Bologneser	W	2013-01-26	0.00	NULL	019b6f8b-fc49-7b53-b7cc-6f55c29aef06				NULL			Hund	900032001645169			1	0	
019b6fbf-c2b9-76d1-aa16-a25dee282819	DT-318	Stella	Stella	Lagotto Romagnolo	W	2012-03-15	0.00	NULL	019b6f8b-fc49-7de0-a9fc-ba699f223c38			lockig-gekraust	NULL			Hund	756098100565904			1	0	
019b6fbf-c2b9-774e-b650-3768d76ad7a5	DT-290	Kira	Kira	Appenzeller x Bergamasker	W	2008-04-30	0.00	NULL	019b6f8b-fc49-75e0-97c6-275828716c5b			halblanghaar	NULL			Hund				1	0	
019b6fbf-c2b9-775d-959d-98f5e8d6cbec	DT-203	Roy	Roy	Pudel	M	2005-08-12	0.00	NULL	019b6f8b-fc48-71bd-a7e5-39d48ce3316a			lockig-gekraust	1	black & tan		Hund	756098100243095			1	0	
019b6fbf-c2b9-776d-967d-aba65a8b49b3	DT-314	Luna	Luna	Bichon Havanese	W	2012-12-01	0.00	NULL	019b6f8b-fc49-7874-97b0-0d9521e95775				NULL			Hund	941000014672692			1	0	
019b6fbf-c2b9-7776-b086-201376a16cf9	DT-211	Diamond-Dayna	Dayna	Leonberger	W	2011-07-18	0.00	NULL	019b6f8b-fc47-728e-8505-37d234486078			langhaar	1	Löwengelb mit Maske		Hund	756098100559269			1	0	
019b6fbf-c2b9-7784-b185-4ba2ad0508e4	DT-315	Lola	Lola	Australien Shepherd	W	2013-01-02	0.00	NULL	019b6f8b-fc48-76bb-87f8-2ece54ff2b11				0			Hund	756098100613993			1	0	
019b6fbf-c2b9-7784-b7ce-8c22aaa2dc90	DT-220	Germaine	Germaine	Beauceron Berger de Beauce	W	2012-04-15	0.00	NULL	019b6f8b-fc48-76cf-a6ee-7562aa8dcbbf			kurzhaar	0	harlekin		Hund	276096901137448			1	0	
019b6fbf-c2b9-778e-b665-ded2c9562d14	DT-332	Polly v. Greenparadise	Polly	Labrador Retriever	W	2009-08-31	0.00	NULL	019b6f8b-fc49-7ff7-99bb-7c9606022ab6			kurzhaar	NULL	chocholat		Hund				1	0	
019b6fbf-c2b9-779a-8562-ed45819346c0	DT-192	Boubou	Boubou	Biewer Yorkshire Terrier	M	2010-02-20	0.00	NULL	019b6f8b-fc48-72e2-9ee1-08e0e0ecd52e				NULL			Hund				1	0	
019b6fbf-c2b9-77dc-83ff-566c05ae3dbc	DT-166	Ruca	Ruca	Zwergspitz	M	2011-10-25	0.00	NULL	019b6f8b-fc48-728f-8be1-0b1f7422c884			langhaar	0	salz & pfeffer		Hund	978000001461777			1	0	
019b6fbf-c2b9-77e0-bd22-728932277c57	DT-165	Argo	Argo	Tschechischen Wolfshund	M	2011-10-21	0.00	NULL	019b6f8b-fc48-72de-9bfd-93a40c52d0c7			kurzhaar	0	gefleckt grauer Untergrund		Hund	978000001423540			1	0	
019b6fbf-c2b9-77e2-9d7c-0759e9711112	DT-345	Maddie	Maddie	Chihuahua langhaariger Schlag	W	2008-12-18	0.00	NULL	019b6f8b-fc49-7de0-9f5f-e773d9c350f2			langhaar	NULL	braun		Hund	040096100119477			1	0	
019b6fbf-c2b9-77f5-9eec-fa03d38229f6	DT-266	Aslan	Aslan	Golden Retriever	M	2012-06-20	0.00	NULL	019b6f8b-fc48-7b95-8bc2-69143ca0215d			langhaar	NULL	golden		Hund	756098100601199			1	0	
019b6fbf-c2b9-7822-9037-cf4468c3bf84	DT-282	Amigo/Aragon v. Palmenstein	Amigo/Aragon	Landseer	M	2007-01-28	0.00	NULL	019b6f8b-fc49-74c2-8019-84162506f477			halblanghaar	NULL	schwarz weisse Abzeichen		Hund				1	0	
019b6fbf-c2b9-7894-89c9-50d8b0a0ccc5	DT-208	Daisy	Daisy	Appenzeller  Mischling	W	2012-02-05	0.00	NULL	019b6f8b-fc43-7aa9-b9bc-6e4a4c145c9e			kurzhaar	NULL	tricolor schwarz		Hund	756 098 100 558 163			1	0	
019b6fbf-c2b9-7901-91dc-d5ad9519655b	DT-247	Luci	Luci	Chihuahua	H		0.00	NULL	019b6f8b-fc48-7a6a-b558-fcebd79ab27a				NULL			Hund				1	0	
019b6fbf-c2b9-7907-bc59-044decaa5910	DT-288	Zappa	Zappa	Pon	M	1999-01-22	0.00	NULL	019b6f8b-fc49-78ee-b7a8-9eb05d944767				NULL			Hund				1	0	
019b6fbf-c2b9-7908-a533-6799f86f3400	DT-339	Herkules	Herkules	Yorkshire Terrier	M	2009-01-05	0.00	NULL	019b6f8b-fc49-7b29-87e0-dc90495f48ae			lockig-gekraust	NULL			Hund	941000002837198			1	0	
019b6fbf-c2b9-791e-bd1b-d3df472d08d5	DT-219	Moira	Moira	Border Collie Mischling	W	2012-04-08	0.00	NULL	019b6f8b-fc48-7115-a6d2-a1f17dcdd2ee			langhaar	NULL	schwarz-weisse		Hund	756097200095704			1	0	
019b6fbf-c2b9-792c-8ca5-3290a6a02430	DT-189	Luna	Luna	Biewer Yorkshire Terrier x Yorkshire Terrier	W	2011-07-07	0.00	NULL	019b6f8b-fc48-76ee-8bc1-f103a0adfd44			halblanghaar	0	tricolor braun		Hund	756097200151161			1	0	
019b6fbf-c2b9-7944-b105-92cb01104100	DT-171	Nicky	Nicky	Bolonka Zwetna	M	2011-08-27	0.00	NULL	019b6f8b-fc48-7b31-87d8-f3cf2eff3aa0			langhaar	0	schwarz		Hund	276093400194982			1	0	
019b6fbf-c2b9-7974-91a6-517b849524db	DT-240	Lili	Lili	Border Terrier	W	2012-06-14	0.00	NULL	019b6f8b-fc48-7c46-937b-b9fe65d00081			rauhaar	NULL			Hund	756098100602821			1	0	
019b6fbf-c2b9-7975-a912-c6fedfe037e1	DT-191	Yellow	Yellow	Neufundländer	W	2011-10-01	0.00	NULL	019b6f8b-fc48-7d7c-882b-bd4201f879b4			langhaar	0	schwarz		Hund	276096100301327			1	0	
019b6fbf-c2b9-7981-b306-9d36d26d8e31	DT-249	Fredy	Fredy	Deutscher Schäferhund	R	2011-11-20	0.00	NULL	019b6f8b-fc48-7284-ba29-0556acf663ad			langhaar	NULL	schwarz-braun		Hund	756 098 100 566 957			1	0	
019b6fbf-c2b9-7992-9785-76934ed8457b	DT-177	Max	Max	Collie x Schäfer	M	2005-01-01	0.00	NULL	019b6f8b-fc48-794b-80eb-69564a8e9f7f		20.05.2012 such: gjfgznbjbftzumtzb	kurzhaar	1	hellbraun		Hund	756098100304708			1	0	
019b6fbf-c2b9-7998-83ef-28385f1bfc0c	DT-232	Shila	Shila	Mischling	W	2008-04-02	0.00	NULL	019b6f8b-fc48-73a3-89c8-69ccf9cdabe3			kurzhaar	NULL	weiss, braun gestromt		Hund	939000010038363			1	0	
019b6fbf-c2b9-799a-a858-0f50a99068ea	DT-328	Uschka vom Termitenstaat	Uschka	Deutscher Schäferhund	W	2011-04-08	0.00	NULL	019b6f8b-fc49-71f8-a0a2-3a4673615daf			kurzhaar	NULL			Hund	756 098 100 527 571			1	0	
019b6fbf-c2b9-79bb-b519-8279265a1c1a	DT-311	Minou	Minou	Yorkshire Terrier	W	2010-11-04	0.00	NULL	019b6f8b-fc49-7131-ba3b-c16acc4c9a28				NULL			Hund				1	0	
019b6fbf-c2b9-79c0-8964-9026c5c2c2be	DT-179	Fuchur	Fuchur	Welsh Corgi x Montagne des Pyrénées	M	2010-01-15	0.00	NULL	019b6f8b-fc48-764f-9b72-0169a1e4a0c2			langhaar	1	hellbraun-weiss		Hund	900 032 000 242 158			1	0	
019b6fbf-c2b9-79e5-9059-d4a44e0dde2c	DT-304	Zera	Zera	Labrador Retriever	W	2008-08-06	0.00	NULL	019b6f8b-fc49-7f75-929f-404ae9577a75			kurzhaar	NULL	schwarz		Hund				1	0	
019b6fbf-c2b9-79fd-a793-affaac58adfc	DT-284	Cenja Scalloways	Cenja	Groenendael	W	2008-05-01	0.00	NULL	019b6f8b-fc49-79f2-8907-97e6c4dd8b71			langhaar	NULL	schwarz		Hund				1	0	
019b6fbf-c2b9-7a08-9a0e-978ecc162caf	DT-196	Callas	Callas	Bernhardiner	W	2011-10-15	0.00	NULL	019b6f8b-fc48-7ca1-9264-7178a4a18890				0			Hund				1	0	
019b6fbf-c2b9-7a4a-9965-f3db513955bb	DT-231	Basci Youma von Arsidi	Basci	Riesenschnauzer	M	2011-05-22	0.00	NULL	019b6f8b-fc48-76ef-b4bd-f019ea4310de			rauhaar	NULL	schwarz		Hund	756098100556252			1	0	
019b6fbf-c2b9-7a6e-bd46-1067625f0556	DT-333	Chico	Chico	Bologneser	M	2013-01-26	0.00	NULL	019b6f8b-fc49-7b53-b7cc-6f55c29aef06				NULL			Hund	900032001645161			1	0	
019b6fbf-c2b9-7a93-9a3a-efb64ca6d23b	DT-292	Aldavinur Fijall	Fijall	Samojede	M	2012-05-22	0.00	NULL	019b6f8b-fc49-7dc7-904f-41eca3088a40			langhaar	0	weiss		Hund	756098100602411			1	0	
019b6fbf-c2b9-7a9d-845a-1c51a16b30bd	DT-186	Hector	Hector	Langhaardackel	M	2012-02-10	0.00	NULL	019b6f8b-fc48-7f11-b062-7f24065f99f7			langhaar	0	schwarz braun		Hund	250269604607147			1	0	
019b6fbf-c2b9-7ab5-a232-c184893b2396	DT-286	Julie	Julie	Jack-Russell-Terrier	W	2008-04-05	0.00	NULL	019b6f8b-fc49-700f-bb14-30725df2d3cd			kurzhaar	NULL			Hund				1	0	
019b6fbf-c2b9-7ab5-a848-6208cd66f841	DT-301	Grappa v. Camwood	Grappa	Flat Coated Retriever	W	2008-03-16	0.00	NULL	019b6f8b-fc49-7391-8f06-471e00148db0			langhaar	NULL	schwarz		Hund				1	0	
